order_id,client_id,order_date,order_time,menu_item_id,quantity,discount (%),total_price ($)
1100043,1966,2022-06-01,08:52:00,107,2,0,23.0
1100043,1966,2022-06-01,08:52:00,109,3,0,11.97
1100043,1966,2022-06-01,08:52:00,125,1,0,5.99
1100044,1765,2022-06-01,08:53:00,105,1,10,13.49
1100044,1765,2022-06-01,08:53:00,110,2,15,10.18
1100044,1765,2022-06-01,08:53:00,116,2,10,15.3
1100045,1250,2022-06-01,08:54:00,124,1,0,5.99
1100046,1581,2022-06-01,08:55:00,108,2,0,25.98
1100046,1581,2022-06-01,08:55:00,112,3,0,35.97
1100046,1581,2022-06-01,08:55:00,125,2,0,11.98
1100047,1622,2022-06-01,08:55:00,131,2,0,25.98
1100047,1622,2022-06-01,08:55:00,114,3,0,44.97
1100047,1622,2022-06-01,08:55:00,115,2,0,17.98
1100048,1504,2022-06-01,08:55:00,107,3,0,34.5
1100048,1504,2022-06-01,08:55:00,116,2,0,17.0
1100049,1318,2022-06-01,08:56:00,103,3,0,38.97
1100049,1318,2022-06-01,08:56:00,124,1,5,5.69
1100050,1186,2022-06-01,08:56:00,112,1,0,11.99
1100051,1329,2022-06-01,08:56:00,104,1,0,12.5
1100051,1329,2022-06-01,08:56:00,113,1,0,8.99
1100051,1329,2022-06-01,08:56:00,123,2,0,11.98
1100052,1177,2022-06-01,08:56:00,133,1,0,14.5
1100052,1177,2022-06-01,08:56:00,115,3,0,26.97
1100053,1815,2022-06-01,08:57:00,107,3,0,34.5
1100053,1815,2022-06-01,08:57:00,124,1,0,5.99
1100054,1559,2022-06-01,08:58:00,124,3,0,17.97
1100055,1164,2022-06-01,08:58:00,115,2,0,17.98
1100056,1354,2022-06-01,09:00:00,133,3,0,43.5
1100056,1354,2022-06-01,09:00:00,113,2,0,17.98
1100056,1354,2022-06-01,09:00:00,116,2,0,17.0
1100057,1493,2022-06-01,09:02:00,108,3,15,33.12
1100057,1493,2022-06-01,09:02:00,112,3,0,35.97
1100057,1493,2022-06-01,09:02:00,116,2,0,17.0
1100058,1869,2022-06-01,09:02:00,123,2,0,11.98
1100059,1263,2022-06-01,09:04:00,102,2,0,27.0
1100059,1263,2022-06-01,09:04:00,111,1,0,6.99
1100059,1263,2022-06-01,09:04:00,116,1,0,8.5
1100060,1979,2022-06-01,09:04:00,116,3,0,25.5
1100061,1327,2022-06-01,09:04:00,131,3,0,38.97
1100061,1327,2022-06-01,09:04:00,111,3,0,20.97
1100061,1327,2022-06-01,09:04:00,124,2,0,11.98
1100062,1988,2022-06-01,09:06:00,116,1,0,8.5
1100063,1985,2022-06-01,09:08:00,108,1,5,12.34
1100063,1985,2022-06-01,09:08:00,109,3,0,11.97
1100063,1985,2022-06-01,09:08:00,125,1,0,5.99
1100064,1956,2022-06-01,09:09:00,109,1,0,3.99
1100065,1986,2022-06-01,09:11:00,104,1,0,12.5
1100065,1986,2022-06-01,09:11:00,113,1,0,8.99
1100065,1986,2022-06-01,09:11:00,115,1,0,8.99
1100066,1641,2022-06-01,09:15:00,104,3,0,37.5
1100066,1641,2022-06-01,09:15:00,124,2,0,11.98
1100067,1482,2022-06-01,09:17:00,132,2,0,27.98
1100067,1482,2022-06-01,09:17:00,112,3,0,35.97
1100067,1482,2022-06-01,09:17:00,115,1,0,8.99
1100068,1276,2022-06-01,09:18:00,134,1,0,13.5
1100068,1276,2022-06-01,09:18:00,111,2,0,13.98
1100068,1276,2022-06-01,09:18:00,124,3,0,17.97
1100069,1393,2022-06-01,09:19:00,132,3,0,41.97
1100069,1393,2022-06-01,09:19:00,109,2,0,7.98
1100069,1393,2022-06-01,09:19:00,125,3,0,17.97
1100070,1121,2022-06-01,09:21:00,132,2,0,27.98
1100070,1121,2022-06-01,09:21:00,113,2,0,17.98
1100070,1121,2022-06-01,09:21:00,125,1,0,5.99
1100071,1046,2022-06-01,09:22:00,124,1,0,5.99
1100072,1148,2022-06-01,09:23:00,115,3,15,22.92
1100073,1378,2022-06-01,09:24:00,105,3,0,44.97
1100073,1378,2022-06-01,09:24:00,123,3,0,17.97
1100074,1100,2022-06-01,09:26:00,108,1,0,12.99
1100074,1100,2022-06-01,09:26:00,112,2,10,21.58
1100074,1100,2022-06-01,09:26:00,125,1,0,5.99
1100075,1824,2022-06-01,09:28:00,107,2,10,20.7
1100075,1824,2022-06-01,09:28:00,115,2,0,17.98
1100076,1817,2022-06-01,09:28:00,135,2,0,29.98
1100076,1817,2022-06-01,09:28:00,124,1,0,5.99
1100077,1458,2022-06-01,09:32:00,135,2,15,25.48
1100077,1458,2022-06-01,09:32:00,109,3,0,11.97
1100077,1458,2022-06-01,09:32:00,116,2,0,17.0
1100078,1733,2022-06-01,09:33:00,131,2,0,25.98
1100078,1733,2022-06-01,09:33:00,115,1,0,8.99
1100079,1183,2022-06-01,09:35:00,104,1,0,12.5
1100079,1183,2022-06-01,09:35:00,112,3,0,35.97
1100079,1183,2022-06-01,09:35:00,123,2,0,11.98
1100080,1122,2022-06-01,09:37:00,125,2,0,11.98
1100081,1035,2022-06-01,09:39:00,132,3,0,41.97
1100081,1035,2022-06-01,09:39:00,113,1,0,8.99
1100081,1035,2022-06-01,09:39:00,123,3,0,17.97
1100082,1966,2022-06-01,09:40:00,123,1,0,5.99
1100083,1198,2022-06-01,09:41:00,135,3,0,44.97
1100083,1198,2022-06-01,09:41:00,110,1,0,5.99
1100083,1198,2022-06-01,09:41:00,116,1,0,8.5
1100084,1049,2022-06-01,09:41:00,133,3,0,43.5
1100084,1049,2022-06-01,09:41:00,115,2,0,17.98
1100085,1405,2022-06-01,09:41:00,132,3,0,41.97
1100085,1405,2022-06-01,09:41:00,112,2,0,23.98
1100085,1405,2022-06-01,09:41:00,116,1,0,8.5
1100086,1804,2022-06-01,09:41:00,109,2,0,7.98
1100087,1274,2022-06-01,09:42:00,106,3,5,31.32
1100087,1274,2022-06-01,09:42:00,113,2,0,17.98
1100087,1274,2022-06-01,09:42:00,116,3,0,25.5
1100088,1760,2022-06-01,09:42:00,125,3,0,17.97
1100089,1265,2022-06-01,09:42:00,102,2,0,27.0
1100089,1265,2022-06-01,09:42:00,111,2,0,13.98
1100089,1265,2022-06-01,09:42:00,123,3,0,17.97
1100090,1384,2022-06-01,09:44:00,124,2,0,11.98
1100091,1160,2022-06-01,09:45:00,123,3,0,17.97
1100092,1215,2022-06-01,09:48:00,124,2,15,10.18
1100093,1516,2022-06-01,09:48:00,108,1,15,11.04
1100093,1516,2022-06-01,09:48:00,113,1,15,7.64
1100093,1516,2022-06-01,09:48:00,125,3,0,17.97
1100094,1941,2022-06-01,09:48:00,131,2,0,25.98
1100094,1941,2022-06-01,09:48:00,113,1,0,8.99
1100094,1941,2022-06-01,09:48:00,123,2,0,11.98
1100095,1390,2022-06-01,09:49:00,113,1,0,8.99
1100096,1496,2022-06-01,09:50:00,134,1,0,13.5
1100096,1496,2022-06-01,09:50:00,112,1,0,11.99
1100096,1496,2022-06-01,09:50:00,115,2,0,17.98
1100097,1928,2022-06-01,09:50:00,101,1,0,11.99
1100097,1928,2022-06-01,09:50:00,123,2,0,11.98
1100098,1560,2022-06-01,09:50:00,102,1,0,13.5
1100098,1560,2022-06-01,09:50:00,114,3,0,44.97
1100098,1560,2022-06-01,09:50:00,116,1,0,8.5
1100099,1156,2022-06-01,09:52:00,131,3,5,37.02
1100099,1156,2022-06-01,09:52:00,112,2,0,23.98
1100099,1156,2022-06-01,09:52:00,116,3,0,25.5
1100100,1765,2022-06-01,09:52:00,132,3,0,41.97
1100100,1765,2022-06-01,09:52:00,109,3,0,11.97
1100100,1765,2022-06-01,09:52:00,124,2,0,11.98
1100101,1478,2022-06-01,09:52:00,102,2,0,27.0
1100101,1478,2022-06-01,09:52:00,109,3,0,11.97
1100101,1478,2022-06-01,09:52:00,124,2,0,11.98
1100102,1294,2022-06-01,09:55:00,108,3,0,38.97
1100102,1294,2022-06-01,09:55:00,125,2,0,11.98
1100103,1532,2022-06-01,09:55:00,116,3,0,25.5
1100104,1171,2022-06-01,09:56:00,124,2,0,11.98
1100105,1611,2022-06-01,09:56:00,101,2,0,23.98
1100105,1611,2022-06-01,09:56:00,114,3,0,44.97
1100105,1611,2022-06-01,09:56:00,116,3,0,25.5
1100106,1335,2022-06-01,09:58:00,123,3,0,17.97
1100107,1744,2022-06-01,10:00:00,103,3,0,38.97
1100107,1744,2022-06-01,10:00:00,109,3,0,11.97
1100107,1744,2022-06-01,10:00:00,124,2,0,11.98
1100108,1806,2022-06-01,10:05:00,125,1,0,5.99
1100109,1133,2022-06-01,10:06:00,104,1,0,12.5
1100109,1133,2022-06-01,10:06:00,113,2,0,17.98
1100109,1133,2022-06-01,10:06:00,125,1,15,5.09
1100110,1275,2022-06-01,10:06:00,132,3,0,41.97
1100110,1275,2022-06-01,10:06:00,112,1,0,11.99
1100110,1275,2022-06-01,10:06:00,115,1,0,8.99
1100111,1648,2022-06-01,10:09:00,124,1,0,5.99
1100112,1109,2022-06-01,10:10:00,112,2,0,23.98
1100113,1559,2022-06-01,10:11:00,104,2,0,25.0
1100113,1559,2022-06-01,10:11:00,123,3,0,17.97
1100114,1755,2022-06-01,10:11:00,131,2,0,25.98
1100114,1755,2022-06-01,10:11:00,111,2,0,13.98
1100114,1755,2022-06-01,10:11:00,124,1,10,5.39
1100115,1500,2022-06-01,10:16:00,104,3,0,37.5
1100115,1500,2022-06-01,10:16:00,114,3,0,44.97
1100115,1500,2022-06-01,10:16:00,125,2,0,11.98
1100116,1482,2022-06-01,10:17:00,132,3,0,41.97
1100116,1482,2022-06-01,10:17:00,110,3,0,17.97
1100116,1482,2022-06-01,10:17:00,125,1,0,5.99
1100117,1714,2022-06-01,10:18:00,106,3,0,32.97
1100117,1714,2022-06-01,10:18:00,110,1,0,5.99
1100117,1714,2022-06-01,10:18:00,116,1,0,8.5
1100118,1171,2022-06-01,10:19:00,106,3,0,32.97
1100118,1171,2022-06-01,10:19:00,109,1,0,3.99
1100118,1171,2022-06-01,10:19:00,124,2,0,11.98
1100119,1295,2022-06-01,10:20:00,101,2,0,23.98
1100119,1295,2022-06-01,10:20:00,111,2,0,13.98
1100119,1295,2022-06-01,10:20:00,123,3,5,17.07
1100120,1962,2022-06-01,10:21:00,106,1,0,10.99
1100120,1962,2022-06-01,10:21:00,112,1,0,11.99
1100120,1962,2022-06-01,10:21:00,116,1,0,8.5
1100121,1685,2022-06-01,10:21:00,132,2,0,27.98
1100121,1685,2022-06-01,10:21:00,115,3,0,26.97
1100122,1417,2022-06-01,10:22:00,110,2,10,10.78
1100123,1270,2022-06-01,10:22:00,135,2,0,29.98
1100123,1270,2022-06-01,10:22:00,110,1,0,5.99
1100123,1270,2022-06-01,10:22:00,124,2,0,11.98
1100124,1226,2022-06-01,10:23:00,134,2,0,27.0
1100124,1226,2022-06-01,10:23:00,111,1,0,6.99
1100124,1226,2022-06-01,10:23:00,115,1,10,8.09
1100125,1575,2022-06-01,10:23:00,125,1,0,5.99
1100126,1369,2022-06-01,10:24:00,135,1,0,14.99
1100126,1369,2022-06-01,10:24:00,114,3,0,44.97
1100126,1369,2022-06-01,10:24:00,116,2,0,17.0
1100127,1251,2022-06-01,10:25:00,114,3,0,44.97
1100128,1801,2022-06-01,10:27:00,101,3,0,35.97
1100128,1801,2022-06-01,10:27:00,113,2,0,17.98
1100128,1801,2022-06-01,10:27:00,123,1,15,5.09
1100129,1650,2022-06-01,10:32:00,123,2,0,11.98
1100130,1952,2022-06-01,10:33:00,108,1,0,12.99
1100130,1952,2022-06-01,10:33:00,112,2,0,23.98
1100130,1952,2022-06-01,10:33:00,124,3,0,17.97
1100131,1713,2022-06-01,10:39:00,135,2,5,28.48
1100131,1713,2022-06-01,10:39:00,110,2,0,11.98
1100131,1713,2022-06-01,10:39:00,123,1,10,5.39
1100132,1492,2022-06-01,10:40:00,125,1,0,5.99
1100133,1229,2022-06-01,10:42:00,107,2,0,23.0
1100133,1229,2022-06-01,10:42:00,110,2,0,11.98
1100133,1229,2022-06-01,10:42:00,123,1,5,5.69
1100134,1010,2022-06-01,10:44:00,105,1,5,14.24
1100134,1010,2022-06-01,10:44:00,112,3,5,34.17
1100134,1010,2022-06-01,10:44:00,115,3,0,26.97
1100135,1054,2022-06-01,10:46:00,123,3,0,17.97
1100136,1893,2022-06-01,10:47:00,107,3,5,32.78
1100136,1893,2022-06-01,10:47:00,109,3,0,11.97
1100136,1893,2022-06-01,10:47:00,125,2,0,11.98
1100137,1442,2022-06-01,10:48:00,103,1,0,12.99
1100137,1442,2022-06-01,10:48:00,111,3,5,19.92
1100137,1442,2022-06-01,10:48:00,124,3,0,17.97
1100138,1673,2022-06-01,10:49:00,101,2,0,23.98
1100138,1673,2022-06-01,10:49:00,114,3,0,44.97
1100138,1673,2022-06-01,10:49:00,123,2,0,11.98
1100139,1801,2022-06-01,10:50:00,124,1,10,5.39
1100140,1841,2022-06-01,10:51:00,108,2,0,25.98
1100140,1841,2022-06-01,10:51:00,114,1,0,14.99
1100140,1841,2022-06-01,10:51:00,116,2,0,17.0
1100141,1666,2022-06-01,10:53:00,114,1,0,14.99
1100142,1170,2022-06-01,10:54:00,135,1,0,14.99
1100142,1170,2022-06-01,10:54:00,110,2,0,11.98
1100142,1170,2022-06-01,10:54:00,124,3,0,17.97
1100143,1410,2022-06-01,10:55:00,132,2,0,27.98
1100143,1410,2022-06-01,10:55:00,113,1,10,8.09
1100143,1410,2022-06-01,10:55:00,124,2,0,11.98
1100144,1698,2022-06-01,10:56:00,132,1,0,13.99
1100144,1698,2022-06-01,10:56:00,111,3,0,20.97
1100144,1698,2022-06-01,10:56:00,124,3,0,17.97
1100145,1192,2022-06-01,10:56:00,132,3,0,41.97
1100145,1192,2022-06-01,10:56:00,114,3,0,44.97
1100145,1192,2022-06-01,10:56:00,116,3,10,22.95
1100146,1692,2022-06-01,11:00:00,134,3,0,40.5
1100146,1692,2022-06-01,11:00:00,110,2,0,11.98
1100146,1692,2022-06-01,11:00:00,123,2,0,11.98
1100147,1378,2022-06-01,11:00:00,101,2,0,23.98
1100147,1378,2022-06-01,11:00:00,109,2,0,7.98
1100147,1378,2022-06-01,11:00:00,116,2,0,17.0
1100148,1105,2022-06-01,11:03:00,132,3,0,41.97
1100148,1105,2022-06-01,11:03:00,116,3,0,25.5
1100149,1191,2022-06-01,11:03:00,101,1,0,11.99
1100149,1191,2022-06-01,11:03:00,125,2,0,11.98
1100150,1828,2022-06-01,11:04:00,103,3,0,38.97
1100150,1828,2022-06-01,11:04:00,125,3,10,16.17
1100151,1458,2022-06-01,11:04:00,101,1,0,11.99
1100151,1458,2022-06-01,11:04:00,113,3,0,26.97
1100151,1458,2022-06-01,11:04:00,116,1,0,8.5
1100152,1807,2022-06-01,11:04:00,134,2,0,27.0
1100152,1807,2022-06-01,11:04:00,112,3,0,35.97
1100152,1807,2022-06-01,11:04:00,116,3,0,25.5
1100153,1592,2022-06-01,11:05:00,108,3,0,38.97
1100153,1592,2022-06-01,11:05:00,123,2,0,11.98
1100154,1923,2022-06-01,11:05:00,116,2,0,17.0
1100155,1803,2022-06-01,11:06:00,132,3,15,35.67
1100155,1803,2022-06-01,11:06:00,112,2,0,23.98
1100155,1803,2022-06-01,11:06:00,123,1,15,5.09
1100156,1816,2022-06-01,11:07:00,112,2,0,23.98
1100157,1956,2022-06-01,11:07:00,103,2,0,25.98
1100157,1956,2022-06-01,11:07:00,110,3,0,17.97
1100157,1956,2022-06-01,11:07:00,124,1,0,5.99
1100158,1419,2022-06-01,11:08:00,132,1,0,13.99
1100158,1419,2022-06-01,11:08:00,110,2,0,11.98
1100158,1419,2022-06-01,11:08:00,125,2,0,11.98
1100159,1887,2022-06-01,11:09:00,111,1,0,6.99
1100160,1776,2022-06-01,11:09:00,135,2,0,29.98
1100160,1776,2022-06-01,11:09:00,113,3,0,26.97
1100160,1776,2022-06-01,11:09:00,116,3,0,25.5
1100161,1535,2022-06-01,11:10:00,116,3,0,25.5
1100162,1700,2022-06-01,11:10:00,101,3,0,35.97
1100162,1700,2022-06-01,11:10:00,124,2,0,11.98
1100163,1523,2022-06-01,11:10:00,111,3,0,20.97
1100164,1836,2022-06-01,11:11:00,114,2,0,29.98
1100165,1310,2022-06-01,11:12:00,123,2,0,11.98
1100166,1395,2022-06-01,11:13:00,107,2,0,23.0
1100166,1395,2022-06-01,11:13:00,113,3,0,26.97
1100166,1395,2022-06-01,11:13:00,124,2,0,11.98
1100167,1230,2022-06-01,11:13:00,134,1,0,13.5
1100167,1230,2022-06-01,11:13:00,113,2,0,17.98
1100167,1230,2022-06-01,11:13:00,124,1,0,5.99
1100168,1629,2022-06-01,11:14:00,101,1,0,11.99
1100168,1629,2022-06-01,11:14:00,110,3,0,17.97
1100168,1629,2022-06-01,11:14:00,125,3,0,17.97
1100169,1379,2022-06-01,11:15:00,135,2,0,29.98
1100169,1379,2022-06-01,11:15:00,116,1,0,8.5
1100170,1881,2022-06-01,11:16:00,113,1,0,8.99
1100171,1450,2022-06-01,11:16:00,133,3,0,43.5
1100171,1450,2022-06-01,11:16:00,116,3,0,25.5
1100172,1343,2022-06-01,11:16:00,125,1,0,5.99
1100173,1296,2022-06-01,11:16:00,116,3,0,25.5
1100174,1483,2022-06-01,11:20:00,123,1,0,5.99
1100175,1008,2022-06-01,11:20:00,132,1,0,13.99
1100175,1008,2022-06-01,11:20:00,109,1,0,3.99
1100175,1008,2022-06-01,11:20:00,124,3,15,15.27
1100176,1220,2022-06-01,11:20:00,115,2,0,17.98
1100177,1876,2022-06-01,11:21:00,107,2,0,23.0
1100177,1876,2022-06-01,11:21:00,113,1,0,8.99
1100177,1876,2022-06-01,11:21:00,116,1,10,7.65
1100178,1478,2022-06-01,11:21:00,133,1,0,14.5
1100178,1478,2022-06-01,11:21:00,112,3,15,30.57
1100178,1478,2022-06-01,11:21:00,125,2,0,11.98
1100179,1680,2022-06-01,11:22:00,134,1,0,13.5
1100179,1680,2022-06-01,11:22:00,123,3,0,17.97
1100180,1834,2022-06-01,11:22:00,115,2,0,17.98
1100181,1203,2022-06-01,11:22:00,102,2,0,27.0
1100181,1203,2022-06-01,11:22:00,115,2,0,17.98
1100182,1339,2022-06-01,11:22:00,124,2,0,11.98
1100183,1334,2022-06-01,11:22:00,108,2,0,25.98
1100183,1334,2022-06-01,11:22:00,109,2,0,7.98
1100183,1334,2022-06-01,11:22:00,125,3,0,17.97
1100184,1248,2022-06-01,11:23:00,102,2,0,27.0
1100184,1248,2022-06-01,11:23:00,116,1,0,8.5
1100185,1553,2022-06-01,11:24:00,132,3,0,41.97
1100185,1553,2022-06-01,11:24:00,114,3,0,44.97
1100185,1553,2022-06-01,11:24:00,116,2,10,15.3
1100186,1659,2022-06-01,11:24:00,131,1,0,12.99
1100186,1659,2022-06-01,11:24:00,109,2,0,7.98
1100186,1659,2022-06-01,11:24:00,124,3,0,17.97
1100187,1913,2022-06-01,11:24:00,112,2,0,23.98
1100188,1269,2022-06-01,11:24:00,101,1,0,11.99
1100188,1269,2022-06-01,11:24:00,111,3,0,20.97
1100188,1269,2022-06-01,11:24:00,123,2,0,11.98
1100189,1432,2022-06-01,11:24:00,135,1,5,14.24
1100189,1432,2022-06-01,11:24:00,125,2,0,11.98
1100190,1753,2022-06-01,11:25:00,134,2,0,27.0
1100190,1753,2022-06-01,11:25:00,114,1,0,14.99
1100190,1753,2022-06-01,11:25:00,115,2,15,15.28
1100191,1501,2022-06-01,11:27:00,131,3,0,38.97
1100191,1501,2022-06-01,11:27:00,115,2,0,17.98
1100192,1044,2022-06-01,11:27:00,105,3,15,38.22
1100192,1044,2022-06-01,11:27:00,112,2,0,23.98
1100192,1044,2022-06-01,11:27:00,124,2,5,11.38
1100193,1142,2022-06-01,11:28:00,101,2,0,23.98
1100193,1142,2022-06-01,11:28:00,109,3,0,11.97
1100193,1142,2022-06-01,11:28:00,116,3,0,25.5
1100194,1595,2022-06-01,11:28:00,135,1,0,14.99
1100194,1595,2022-06-01,11:28:00,125,1,0,5.99
1100195,1003,2022-06-01,11:29:00,102,2,0,27.0
1100195,1003,2022-06-01,11:29:00,111,1,5,6.64
1100195,1003,2022-06-01,11:29:00,116,1,0,8.5
1100196,1316,2022-06-01,11:30:00,133,2,15,24.65
1100196,1316,2022-06-01,11:30:00,111,2,0,13.98
1100196,1316,2022-06-01,11:30:00,123,1,0,5.99
1100197,1251,2022-06-01,11:30:00,115,1,0,8.99
1100198,1369,2022-06-01,11:31:00,107,1,0,11.5
1100198,1369,2022-06-01,11:31:00,112,3,0,35.97
1100198,1369,2022-06-01,11:31:00,123,1,0,5.99
1100199,1959,2022-06-01,11:31:00,107,1,15,9.78
1100199,1959,2022-06-01,11:31:00,124,1,0,5.99
1100200,1855,2022-06-01,11:31:00,125,3,0,17.97
1100201,1934,2022-06-01,11:32:00,112,2,0,23.98
1100202,1120,2022-06-01,11:32:00,106,2,0,21.98
1100202,1120,2022-06-01,11:32:00,123,3,0,17.97
1100203,1570,2022-06-01,11:34:00,123,3,0,17.97
1100204,1033,2022-06-01,11:35:00,132,1,0,13.99
1100204,1033,2022-06-01,11:35:00,123,3,0,17.97
1100205,1659,2022-06-01,11:35:00,108,1,0,12.99
1100205,1659,2022-06-01,11:35:00,124,2,15,10.18
1100206,1258,2022-06-01,11:35:00,104,1,0,12.5
1100206,1258,2022-06-01,11:35:00,123,1,0,5.99
1100207,1304,2022-06-01,11:36:00,114,1,15,12.74
1100208,1928,2022-06-01,11:37:00,103,2,15,22.08
1100208,1928,2022-06-01,11:37:00,114,1,0,14.99
1100208,1928,2022-06-01,11:37:00,123,3,0,17.97
1100209,1307,2022-06-01,11:39:00,101,2,0,23.98
1100209,1307,2022-06-01,11:39:00,111,1,0,6.99
1100209,1307,2022-06-01,11:39:00,125,3,0,17.97
1100210,1399,2022-06-01,11:39:00,114,2,0,29.98
1100211,1094,2022-06-01,11:40:00,135,1,0,14.99
1100211,1094,2022-06-01,11:40:00,125,3,0,17.97
1100212,1876,2022-06-01,11:40:00,105,2,0,29.98
1100212,1876,2022-06-01,11:40:00,123,1,0,5.99
1100213,1353,2022-06-01,11:40:00,116,1,0,8.5
1100214,1660,2022-06-01,11:41:00,116,1,0,8.5
1100215,1935,2022-06-01,11:42:00,131,3,0,38.97
