order_id,client_id,order_date,order_time,menu_item_id,quantity,discount (%),total_price ($)
1000017,1913,2022-05-01,08:21:00,106,2,5,20.88
1000017,1913,2022-05-01,08:21:00,111,2,0,13.98
1000017,1913,2022-05-01,08:21:00,140,1,0,2.99
1000018,1430,2022-05-01,08:22:00,108,1,0,12.99
1000018,1430,2022-05-01,08:22:00,111,1,0,6.99
1000018,1430,2022-05-01,08:22:00,141,1,0,2.99
1000019,1150,2022-05-01,08:24:00,106,2,0,21.98
1000019,1150,2022-05-01,08:24:00,112,1,0,11.99
1000019,1150,2022-05-01,08:24:00,118,1,0,7.5
1000020,1416,2022-05-01,08:25:00,135,2,5,28.48
1000020,1416,2022-05-01,08:25:00,110,1,0,5.99
1000020,1416,2022-05-01,08:25:00,121,2,0,5.98
1000021,1163,2022-05-01,08:27:00,113,1,15,7.64
1000022,1465,2022-05-01,08:28:00,102,2,10,24.3
1000022,1465,2022-05-01,08:28:00,123,1,0,5.99
1000023,1793,2022-05-01,08:28:00,133,3,0,43.5
1000023,1793,2022-05-01,08:28:00,123,2,10,10.78
1000024,1305,2022-05-01,08:30:00,131,1,0,12.99
1000024,1305,2022-05-01,08:30:00,110,3,0,17.97
1000024,1305,2022-05-01,08:30:00,125,1,0,5.99
1000025,1386,2022-05-01,08:30:00,124,2,0,11.98
1000026,1115,2022-05-01,08:32:00,122,3,0,8.97
1000027,1463,2022-05-01,08:32:00,132,2,0,27.98
1000027,1463,2022-05-01,08:32:00,141,1,0,2.99
1000028,1514,2022-05-01,08:33:00,101,1,0,11.99
1000028,1514,2022-05-01,08:33:00,123,3,0,17.97
1000029,1017,2022-05-01,08:33:00,132,3,0,41.97
1000029,1017,2022-05-01,08:33:00,112,2,0,23.98
1000029,1017,2022-05-01,08:33:00,122,3,0,8.97
1000030,1495,2022-05-01,08:37:00,138,1,5,4.74
1000031,1550,2022-05-01,08:37:00,108,1,0,12.99
1000031,1550,2022-05-01,08:37:00,121,2,0,5.98
1000032,1212,2022-05-01,08:38:00,124,1,0,5.99
1000033,1817,2022-05-01,08:38:00,102,3,10,36.45
1000033,1817,2022-05-01,08:38:00,113,1,10,8.09
1000033,1817,2022-05-01,08:38:00,136,1,5,3.32
1000034,1132,2022-05-01,08:39:00,106,2,5,20.88
1000034,1132,2022-05-01,08:39:00,111,3,0,20.97
1000034,1132,2022-05-01,08:39:00,139,3,0,11.97
1000035,1449,2022-05-01,08:40:00,137,2,0,9.0
1000036,1938,2022-05-01,08:41:00,108,1,0,12.99
1000036,1938,2022-05-01,08:41:00,111,3,0,20.97
1000036,1938,2022-05-01,08:41:00,137,2,0,9.0
1000037,1486,2022-05-01,08:42:00,135,2,0,29.98
1000037,1486,2022-05-01,08:42:00,110,2,0,11.98
1000037,1486,2022-05-01,08:42:00,141,3,5,8.52
1000038,1653,2022-05-01,08:46:00,132,1,0,13.99
1000038,1653,2022-05-01,08:46:00,110,2,10,10.78
1000038,1653,2022-05-01,08:46:00,120,3,0,14.97
1000039,1324,2022-05-01,08:48:00,102,2,10,24.3
1000039,1324,2022-05-01,08:48:00,113,3,0,26.97
1000039,1324,2022-05-01,08:48:00,137,2,0,9.0
1000040,1343,2022-05-01,08:48:00,101,3,0,35.97
1000040,1343,2022-05-01,08:48:00,121,2,0,5.98
1000041,1766,2022-05-01,08:49:00,105,2,0,29.98
1000041,1766,2022-05-01,08:49:00,109,3,0,11.97
1000041,1766,2022-05-01,08:49:00,120,2,0,9.98
1000042,1134,2022-05-01,08:54:00,136,2,0,7.0
1000043,1455,2022-05-01,08:54:00,119,1,0,4.99
1000044,1397,2022-05-01,08:55:00,105,3,0,44.97
1000044,1397,2022-05-01,08:55:00,111,3,0,20.97
1000044,1397,2022-05-01,08:55:00,119,1,0,4.99
1000045,1130,2022-05-01,08:56:00,113,1,10,8.09
1000046,1730,2022-05-01,08:58:00,104,2,0,25.0
1000046,1730,2022-05-01,08:58:00,120,1,0,4.99
1000047,1210,2022-05-01,08:59:00,102,2,0,27.0
1000047,1210,2022-05-01,08:59:00,110,3,0,17.97
1000047,1210,2022-05-01,08:59:00,138,1,0,4.99
1000048,1570,2022-05-01,08:59:00,105,1,0,14.99
1000048,1570,2022-05-01,08:59:00,113,2,0,17.98
1000048,1570,2022-05-01,08:59:00,118,2,0,15.0
1000049,1191,2022-05-01,08:59:00,101,1,0,11.99
1000049,1191,2022-05-01,08:59:00,110,2,0,11.98
1000049,1191,2022-05-01,08:59:00,118,3,0,22.5
1000050,1895,2022-05-01,09:03:00,103,2,0,25.98
1000050,1895,2022-05-01,09:03:00,114,2,15,25.48
1000050,1895,2022-05-01,09:03:00,139,2,0,7.98
1000051,1725,2022-05-01,09:05:00,131,2,0,25.98
1000051,1725,2022-05-01,09:05:00,113,3,0,26.97
1000051,1725,2022-05-01,09:05:00,117,1,0,6.99
1000052,1065,2022-05-01,09:08:00,104,1,0,12.5
1000052,1065,2022-05-01,09:08:00,112,2,0,23.98
1000052,1065,2022-05-01,09:08:00,120,2,0,9.98
1000053,1766,2022-05-01,09:15:00,104,3,0,37.5
1000053,1766,2022-05-01,09:15:00,109,3,10,10.77
1000053,1766,2022-05-01,09:15:00,119,3,5,14.22
1000054,1927,2022-05-01,09:16:00,101,1,0,11.99
1000054,1927,2022-05-01,09:16:00,118,1,0,7.5
1000055,1559,2022-05-01,09:18:00,109,3,0,11.97
1000056,1151,2022-05-01,09:18:00,121,2,0,5.98
1000057,1734,2022-05-01,09:19:00,138,3,0,14.97
1000058,1356,2022-05-01,09:19:00,133,2,0,29.0
1000058,1356,2022-05-01,09:19:00,112,3,15,30.57
1000058,1356,2022-05-01,09:19:00,137,2,10,8.1
1000059,1582,2022-05-01,09:21:00,103,1,0,12.99
1000059,1582,2022-05-01,09:21:00,109,3,0,11.97
1000059,1582,2022-05-01,09:21:00,117,2,0,13.98
1000060,1376,2022-05-01,09:23:00,117,1,0,6.99
1000061,1458,2022-05-01,09:23:00,132,3,15,35.67
1000061,1458,2022-05-01,09:23:00,111,2,0,13.98
1000061,1458,2022-05-01,09:23:00,139,3,10,10.77
1000062,1967,2022-05-01,09:24:00,105,3,0,44.97
1000062,1967,2022-05-01,09:24:00,111,1,0,6.99
1000062,1967,2022-05-01,09:24:00,136,3,10,9.45
1000063,1041,2022-05-01,09:24:00,102,3,15,34.42
1000063,1041,2022-05-01,09:24:00,111,1,0,6.99
1000063,1041,2022-05-01,09:24:00,139,3,15,10.17
1000064,1825,2022-05-01,09:24:00,114,1,0,14.99
1000065,1098,2022-05-01,09:25:00,117,3,0,20.97
1000066,1253,2022-05-01,09:26:00,132,1,0,13.99
1000066,1253,2022-05-01,09:26:00,122,1,0,2.99
1000067,1379,2022-05-01,09:26:00,138,2,0,9.98
1000068,1089,2022-05-01,09:26:00,133,1,0,14.5
1000068,1089,2022-05-01,09:26:00,109,2,0,7.98
1000068,1089,2022-05-01,09:26:00,125,2,0,11.98
1000069,1898,2022-05-01,09:27:00,103,1,0,12.99
1000069,1898,2022-05-01,09:27:00,110,1,0,5.99
1000069,1898,2022-05-01,09:27:00,140,1,0,2.99
1000070,1872,2022-05-01,09:31:00,102,1,0,13.5
1000070,1872,2022-05-01,09:31:00,114,1,0,14.99
1000070,1872,2022-05-01,09:31:00,123,2,0,11.98
1000071,1726,2022-05-01,09:34:00,132,2,0,27.98
1000071,1726,2022-05-01,09:34:00,109,2,0,7.98
1000071,1726,2022-05-01,09:34:00,125,1,15,5.09
1000072,1275,2022-05-01,09:35:00,119,3,0,14.97
1000073,1937,2022-05-01,09:37:00,122,2,0,5.98
1000074,1849,2022-05-01,09:38:00,135,2,0,29.98
1000074,1849,2022-05-01,09:38:00,113,1,0,8.99
1000074,1849,2022-05-01,09:38:00,122,3,0,8.97
1000075,1789,2022-05-01,09:39:00,103,2,0,25.98
1000075,1789,2022-05-01,09:39:00,110,2,0,11.98
1000075,1789,2022-05-01,09:39:00,123,2,0,11.98
1000076,1612,2022-05-01,09:43:00,104,2,0,25.0
1000076,1612,2022-05-01,09:43:00,119,1,0,4.99
1000077,1971,2022-05-01,09:44:00,107,3,0,34.5
1000077,1971,2022-05-01,09:44:00,109,3,0,11.97
1000077,1971,2022-05-01,09:44:00,119,3,0,14.97
1000078,1032,2022-05-01,09:45:00,107,1,0,11.5
1000078,1032,2022-05-01,09:45:00,111,2,0,13.98
1000078,1032,2022-05-01,09:45:00,119,2,0,9.98
1000079,1165,2022-05-01,09:45:00,101,2,0,23.98
1000079,1165,2022-05-01,09:45:00,111,3,0,20.97
1000079,1165,2022-05-01,09:45:00,121,3,5,8.52
1000080,1915,2022-05-01,09:47:00,104,1,0,12.5
1000080,1915,2022-05-01,09:47:00,111,1,0,6.99
1000080,1915,2022-05-01,09:47:00,140,3,0,8.97
1000081,1901,2022-05-01,09:48:00,135,2,0,29.98
1000081,1901,2022-05-01,09:48:00,112,2,0,23.98
1000081,1901,2022-05-01,09:48:00,140,2,0,5.98
1000082,1761,2022-05-01,09:48:00,106,1,0,10.99
1000082,1761,2022-05-01,09:48:00,114,1,0,14.99
1000082,1761,2022-05-01,09:48:00,138,1,15,4.24
1000083,1506,2022-05-01,09:49:00,134,2,0,27.0
1000083,1506,2022-05-01,09:49:00,114,1,0,14.99
1000083,1506,2022-05-01,09:49:00,138,1,0,4.99
1000084,1986,2022-05-01,09:49:00,107,1,10,10.35
1000084,1986,2022-05-01,09:49:00,114,3,0,44.97
1000084,1986,2022-05-01,09:49:00,121,3,0,8.97
1000085,1699,2022-05-01,09:49:00,104,1,0,12.5
1000085,1699,2022-05-01,09:49:00,113,2,0,17.98
1000085,1699,2022-05-01,09:49:00,136,3,0,10.5
1000086,1087,2022-05-01,09:50:00,124,1,15,5.09
1000087,1880,2022-05-01,09:50:00,103,1,0,12.99
1000087,1880,2022-05-01,09:50:00,114,2,0,29.98
1000087,1880,2022-05-01,09:50:00,139,1,0,3.99
1000088,1556,2022-05-01,09:53:00,133,2,0,29.0
1000088,1556,2022-05-01,09:53:00,111,1,0,6.99
1000088,1556,2022-05-01,09:53:00,123,1,0,5.99
1000089,1156,2022-05-01,09:55:00,123,3,0,17.97
1000090,1959,2022-05-01,09:55:00,105,2,0,29.98
1000090,1959,2022-05-01,09:55:00,117,3,0,20.97
1000091,1335,2022-05-01,09:55:00,141,2,5,5.68
1000092,1080,2022-05-01,09:57:00,135,3,0,44.97
1000092,1080,2022-05-01,09:57:00,113,2,0,17.98
1000092,1080,2022-05-01,09:57:00,120,2,0,9.98
1000093,1149,2022-05-01,09:59:00,132,1,15,11.89
1000093,1149,2022-05-01,09:59:00,123,3,15,15.27
1000094,1765,2022-05-01,09:59:00,105,2,0,29.98
1000094,1765,2022-05-01,09:59:00,110,1,0,5.99
1000094,1765,2022-05-01,09:59:00,122,1,0,2.99
1000095,1161,2022-05-01,10:01:00,131,1,0,12.99
1000095,1161,2022-05-01,10:01:00,109,3,0,11.97
1000095,1161,2022-05-01,10:01:00,136,1,0,3.5
1000096,1439,2022-05-01,10:01:00,132,2,0,27.98
1000096,1439,2022-05-01,10:01:00,112,3,0,35.97
1000096,1439,2022-05-01,10:01:00,125,1,0,5.99
1000097,1172,2022-05-01,10:01:00,106,2,15,18.68
1000097,1172,2022-05-01,10:01:00,109,1,0,3.99
1000097,1172,2022-05-01,10:01:00,140,1,15,2.54
1000098,1214,2022-05-01,10:02:00,103,2,10,23.38
1000098,1214,2022-05-01,10:02:00,110,2,0,11.98
1000098,1214,2022-05-01,10:02:00,125,3,0,17.97
1000099,1254,2022-05-01,10:04:00,101,2,0,23.98
1000099,1254,2022-05-01,10:04:00,118,1,0,7.5
1000100,1716,2022-05-01,10:04:00,104,1,0,12.5
1000100,1716,2022-05-01,10:04:00,139,1,0,3.99
1000101,1987,2022-05-01,10:05:00,134,2,0,27.0
1000101,1987,2022-05-01,10:05:00,110,2,0,11.98
1000101,1987,2022-05-01,10:05:00,138,3,0,14.97
1000102,1539,2022-05-01,10:07:00,101,3,0,35.97
1000102,1539,2022-05-01,10:07:00,112,2,0,23.98
1000102,1539,2022-05-01,10:07:00,136,3,0,10.5
1000103,1666,2022-05-01,10:10:00,101,3,0,35.97
1000103,1666,2022-05-01,10:10:00,110,2,0,11.98
1000103,1666,2022-05-01,10:10:00,125,2,0,11.98
1000104,1576,2022-05-01,10:11:00,134,3,0,40.5
1000104,1576,2022-05-01,10:11:00,120,3,5,14.22
1000105,1655,2022-05-01,10:11:00,132,2,10,25.18
1000105,1655,2022-05-01,10:11:00,125,1,15,5.09
1000106,1039,2022-05-01,10:11:00,108,1,0,12.99
1000106,1039,2022-05-01,10:11:00,112,3,0,35.97
1000106,1039,2022-05-01,10:11:00,140,1,0,2.99
1000107,1509,2022-05-01,10:15:00,132,1,0,13.99
1000107,1509,2022-05-01,10:15:00,121,2,0,5.98
1000108,1862,2022-05-01,10:16:00,133,1,0,14.5
1000108,1862,2022-05-01,10:16:00,114,1,0,14.99
1000108,1862,2022-05-01,10:16:00,137,2,0,9.0
1000109,1273,2022-05-01,10:16:00,108,3,0,38.97
1000109,1273,2022-05-01,10:16:00,125,1,0,5.99
1000110,1542,2022-05-01,10:16:00,135,2,0,29.98
1000110,1542,2022-05-01,10:16:00,112,1,5,11.39
1000110,1542,2022-05-01,10:16:00,139,3,0,11.97
1000111,1550,2022-05-01,10:20:00,141,2,0,5.98
1000112,1442,2022-05-01,10:20:00,108,1,0,12.99
1000112,1442,2022-05-01,10:20:00,109,3,0,11.97
1000112,1442,2022-05-01,10:20:00,140,1,0,2.99
1000113,1307,2022-05-01,10:21:00,101,2,15,20.38
1000113,1307,2022-05-01,10:21:00,112,3,0,35.97
1000113,1307,2022-05-01,10:21:00,118,2,0,15.0
1000114,1735,2022-05-01,10:22:00,102,3,0,40.5
1000114,1735,2022-05-01,10:22:00,112,1,0,11.99
1000114,1735,2022-05-01,10:22:00,124,1,0,5.99
1000115,1597,2022-05-01,10:23:00,104,3,0,37.5
1000115,1597,2022-05-01,10:23:00,113,2,0,17.98
1000115,1597,2022-05-01,10:23:00,137,3,0,13.5
1000116,1975,2022-05-01,10:24:00,133,2,0,29.0
1000116,1975,2022-05-01,10:24:00,122,1,0,2.99
1000117,1678,2022-05-01,10:26:00,131,1,0,12.99
1000117,1678,2022-05-01,10:26:00,109,1,0,3.99
1000117,1678,2022-05-01,10:26:00,117,3,0,20.97
1000118,1301,2022-05-01,10:26:00,107,2,15,19.55
1000118,1301,2022-05-01,10:26:00,109,1,0,3.99
1000118,1301,2022-05-01,10:26:00,120,1,0,4.99
1000119,1740,2022-05-01,10:26:00,135,2,10,26.98
1000119,1740,2022-05-01,10:26:00,114,2,10,26.98
1000119,1740,2022-05-01,10:26:00,139,1,0,3.99
1000120,1697,2022-05-01,10:29:00,104,3,0,37.5
1000120,1697,2022-05-01,10:29:00,114,1,0,14.99
1000120,1697,2022-05-01,10:29:00,119,3,0,14.97
1000121,1291,2022-05-01,10:30:00,102,3,0,40.5
1000121,1291,2022-05-01,10:30:00,117,1,0,6.99
1000122,1020,2022-05-01,10:31:00,131,3,0,38.97
1000122,1020,2022-05-01,10:31:00,113,1,0,8.99
1000122,1020,2022-05-01,10:31:00,119,3,0,14.97
1000123,1357,2022-05-01,10:32:00,104,2,0,25.0
1000123,1357,2022-05-01,10:32:00,136,1,0,3.5
1000124,1627,2022-05-01,10:34:00,134,1,0,13.5
1000124,1627,2022-05-01,10:34:00,112,2,0,23.98
1000124,1627,2022-05-01,10:34:00,120,1,0,4.99
1000125,1904,2022-05-01,10:35:00,105,1,0,14.99
1000125,1904,2022-05-01,10:35:00,117,2,5,13.28
1000126,1460,2022-05-01,10:36:00,135,2,0,29.98
1000126,1460,2022-05-01,10:36:00,124,2,0,11.98
1000127,1553,2022-05-01,10:38:00,134,3,0,40.5
1000127,1553,2022-05-01,10:38:00,114,2,0,29.98
1000127,1553,2022-05-01,10:38:00,121,2,0,5.98
1000128,1171,2022-05-01,10:38:00,113,1,0,8.99
1000129,1318,2022-05-01,10:39:00,105,3,0,44.97
1000129,1318,2022-05-01,10:39:00,110,2,0,11.98
1000129,1318,2022-05-01,10:39:00,117,3,0,20.97
1000130,1130,2022-05-01,10:42:00,103,1,0,12.99
1000130,1130,2022-05-01,10:42:00,117,2,0,13.98
1000131,1642,2022-05-01,10:43:00,136,1,15,2.98
1000132,1313,2022-05-01,10:43:00,141,2,10,5.38
1000133,1003,2022-05-01,10:43:00,133,2,0,29.0
1000133,1003,2022-05-01,10:43:00,111,1,0,6.99
1000133,1003,2022-05-01,10:43:00,118,1,0,7.5
1000134,1652,2022-05-01,10:45:00,110,2,0,11.98
1000135,1098,2022-05-01,10:45:00,110,2,0,11.98
1000136,1865,2022-05-01,10:46:00,105,3,0,44.97
1000136,1865,2022-05-01,10:46:00,113,1,0,8.99
1000136,1865,2022-05-01,10:46:00,139,1,0,3.99
1000137,1717,2022-05-01,10:46:00,105,3,0,44.97
1000137,1717,2022-05-01,10:46:00,112,3,0,35.97
1000137,1717,2022-05-01,10:46:00,125,1,10,5.39
1000138,1962,2022-05-01,10:46:00,102,1,0,13.5
1000138,1962,2022-05-01,10:46:00,113,3,0,26.97
1000138,1962,2022-05-01,10:46:00,117,3,0,20.97
1000139,1345,2022-05-01,10:46:00,104,3,0,37.5
1000139,1345,2022-05-01,10:46:00,137,2,0,9.0
1000140,1724,2022-05-01,10:47:00,134,3,0,40.5
1000140,1724,2022-05-01,10:47:00,138,2,0,9.98
1000141,1868,2022-05-01,10:48:00,102,2,5,25.65
1000141,1868,2022-05-01,10:48:00,125,3,0,17.97
1000142,1746,2022-05-01,10:49:00,135,2,0,29.98
1000142,1746,2022-05-01,10:49:00,136,2,0,7.0
1000143,1025,2022-05-01,10:51:00,134,2,0,27.0
1000143,1025,2022-05-01,10:51:00,111,1,0,6.99
1000143,1025,2022-05-01,10:51:00,122,1,0,2.99
1000144,1791,2022-05-01,10:51:00,105,1,0,14.99
1000144,1791,2022-05-01,10:51:00,123,2,15,10.18
1000145,1772,2022-05-01,10:52:00,133,1,15,12.32
1000145,1772,2022-05-01,10:52:00,112,3,10,32.37
1000145,1772,2022-05-01,10:52:00,119,2,0,9.98
1000146,1117,2022-05-01,10:53:00,132,1,0,13.99
1000146,1117,2022-05-01,10:53:00,109,3,0,11.97
1000146,1117,2022-05-01,10:53:00,121,3,0,8.97
1000147,1069,2022-05-01,10:54:00,121,1,0,2.99
1000148,1255,2022-05-01,10:54:00,120,1,0,4.99
1000149,1360,2022-05-01,10:55:00,105,2,0,29.98
1000149,1360,2022-05-01,10:55:00,113,3,0,26.97
1000149,1360,2022-05-01,10:55:00,140,3,0,8.97
1000150,1302,2022-05-01,11:00:00,137,2,5,8.55
1000151,1862,2022-05-01,11:01:00,133,2,0,29.0
1000151,1862,2022-05-01,11:01:00,114,1,0,14.99
1000151,1862,2022-05-01,11:01:00,118,3,0,22.5
1000152,1354,2022-05-01,11:03:00,123,3,0,17.97
1000153,1221,2022-05-01,11:03:00,119,3,0,14.97
1000154,1542,2022-05-01,11:03:00,101,3,0,35.97
1000154,1542,2022-05-01,11:03:00,120,1,0,4.99
1000155,1601,2022-05-01,11:05:00,139,2,5,7.58
1000156,1638,2022-05-01,11:05:00,133,2,0,29.0
1000156,1638,2022-05-01,11:05:00,113,1,0,8.99
1000156,1638,2022-05-01,11:05:00,119,1,0,4.99
1000157,1735,2022-05-01,11:06:00,102,2,10,24.3
1000157,1735,2022-05-01,11:06:00,109,2,0,7.98
1000157,1735,2022-05-01,11:06:00,122,2,0,5.98
1000158,1678,2022-05-01,11:07:00,102,2,0,27.0
1000158,1678,2022-05-01,11:07:00,110,1,0,5.99
1000158,1678,2022-05-01,11:07:00,138,2,0,9.98
1000159,1784,2022-05-01,11:07:00,113,3,0,26.97
1000160,1692,2022-05-01,11:08:00,131,1,0,12.99
1000160,1692,2022-05-01,11:08:00,112,2,0,23.98
1000160,1692,2022-05-01,11:08:00,125,3,0,17.97
1000161,1424,2022-05-01,11:08:00,133,1,0,14.5
1000161,1424,2022-05-01,11:08:00,114,3,15,38.22
1000161,1424,2022-05-01,11:08:00,120,1,0,4.99
1000162,1788,2022-05-01,11:08:00,104,1,0,12.5
1000162,1788,2022-05-01,11:08:00,113,2,0,17.98
1000162,1788,2022-05-01,11:08:00,136,1,0,3.5
1000163,1719,2022-05-01,11:08:00,102,3,0,40.5
1000163,1719,2022-05-01,11:08:00,141,2,0,5.98
1000164,1677,2022-05-01,11:08:00,104,1,0,12.5
1000164,1677,2022-05-01,11:08:00,111,2,0,13.98
1000164,1677,2022-05-01,11:08:00,121,3,0,8.97
1000165,1579,2022-05-01,11:09:00,131,1,0,12.99
1000165,1579,2022-05-01,11:09:00,121,2,0,5.98
1000166,1955,2022-05-01,11:09:00,135,2,0,29.98
1000166,1955,2022-05-01,11:09:00,112,3,0,35.97
1000166,1955,2022-05-01,11:09:00,118,1,5,7.12
1000167,1493,2022-05-01,11:10:00,112,2,15,20.38
1000168,1732,2022-05-01,11:10:00,106,1,0,10.99
1000168,1732,2022-05-01,11:10:00,123,1,0,5.99
1000169,1452,2022-05-01,11:10:00,107,3,5,32.78
1000169,1452,2022-05-01,11:10:00,117,3,0,20.97
1000170,1237,2022-05-01,11:10:00,105,2,5,28.48
1000170,1237,2022-05-01,11:10:00,112,1,0,11.99
1000170,1237,2022-05-01,11:10:00,139,2,0,7.98
1000171,1808,2022-05-01,11:11:00,136,1,10,3.15
1000172,1410,2022-05-01,11:11:00,106,1,0,10.99
1000172,1410,2022-05-01,11:11:00,113,1,0,8.99
1000172,1410,2022-05-01,11:11:00,139,2,10,7.18
1000173,1055,2022-05-01,11:12:00,104,1,0,12.5
1000173,1055,2022-05-01,11:12:00,109,3,0,11.97
1000173,1055,2022-05-01,11:12:00,124,3,0,17.97
1000174,1510,2022-05-01,11:12:00,103,3,0,38.97
1000174,1510,2022-05-01,11:12:00,111,2,0,13.98
1000174,1510,2022-05-01,11:12:00,136,2,0,7.0
1000175,1645,2022-05-01,11:12:00,132,2,0,27.98
1000175,1645,2022-05-01,11:12:00,114,1,0,14.99
1000175,1645,2022-05-01,11:12:00,117,2,0,13.98
1000176,1719,2022-05-01,11:12:00,141,3,0,8.97
1000177,1447,2022-05-01,11:13:00,105,3,0,44.97
1000177,1447,2022-05-01,11:13:00,140,1,0,2.99
1000178,1533,2022-05-01,11:13:00,101,1,5,11.39
1000178,1533,2022-05-01,11:13:00,114,3,0,44.97
1000178,1533,2022-05-01,11:13:00,139,1,10,3.59
1000179,1150,2022-05-01,11:14:00,132,3,0,41.97
1000179,1150,2022-05-01,11:14:00,113,3,0,26.97
1000179,1150,2022-05-01,11:14:00,122,1,0,2.99
1000180,1623,2022-05-01,11:14:00,104,1,15,10.62
1000180,1623,2022-05-01,11:14:00,110,1,0,5.99
1000180,1623,2022-05-01,11:14:00,122,2,0,5.98
1000181,1926,2022-05-01,11:14:00,133,2,0,29.0
1000181,1926,2022-05-01,11:14:00,110,1,0,5.99
1000181,1926,2022-05-01,11:14:00,118,1,0,7.5
1000182,1398,2022-05-01,11:15:00,108,1,0,12.99
1000182,1398,2022-05-01,11:15:00,113,3,0,26.97
1000182,1398,2022-05-01,11:15:00,139,3,0,11.97
1000183,1541,2022-05-01,11:15:00,131,3,0,38.97
1000183,1541,2022-05-01,11:15:00,139,3,0,11.97
1000184,1429,2022-05-01,11:15:00,102,3,0,40.5
1000184,1429,2022-05-01,11:15:00,111,1,0,6.99
1000184,1429,2022-05-01,11:15:00,117,3,0,20.97
1000185,1777,2022-05-01,11:19:00,106,2,15,18.68
1000185,1777,2022-05-01,11:19:00,112,1,0,11.99
1000185,1777,2022-05-01,11:19:00,123,3,0,17.97
1000186,1136,2022-05-01,11:19:00,122,3,0,8.97
1000187,1680,2022-05-01,11:20:00,111,2,0,13.98
1000188,1543,2022-05-01,11:20:00,133,2,0,29.0
1000188,1543,2022-05-01,11:20:00,141,1,0,2.99
1000189,1976,2022-05-01,11:20:00,141,2,5,5.68
1000190,1574,2022-05-01,11:21:00,103,1,0,12.99
1000190,1574,2022-05-01,11:21:00,110,3,15,15.27
1000190,1574,2022-05-01,11:21:00,136,2,0,7.0
1000191,1652,2022-05-01,11:21:00,132,1,0,13.99
1000191,1652,2022-05-01,11:21:00,114,3,0,44.97
1000191,1652,2022-05-01,11:21:00,121,3,0,8.97
1000192,1527,2022-05-01,11:23:00,123,1,0,5.99
1000193,1869,2022-05-01,11:23:00,104,2,0,25.0
1000193,1869,2022-05-01,11:23:00,123,2,0,11.98
1000194,1912,2022-05-01,11:24:00,108,2,15,22.08
1000194,1912,2022-05-01,11:24:00,114,3,0,44.97
1000194,1912,2022-05-01,11:24:00,121,3,0,8.97
1000195,1423,2022-05-01,11:25:00,136,1,0,3.5
1000196,1458,2022-05-01,11:25:00,104,1,0,12.5
1000196,1458,2022-05-01,11:25:00,113,3,0,26.97
1000196,1458,2022-05-01,11:25:00,137,3,0,13.5
1000197,1155,2022-05-01,11:27:00,103,2,0,25.98
1000197,1155,2022-05-01,11:27:00,110,2,0,11.98
1000197,1155,2022-05-01,11:27:00,119,3,0,14.97
1000198,1101,2022-05-01,11:27:00,131,2,0,25.98
1000198,1101,2022-05-01,11:27:00,111,2,0,13.98
1000198,1101,2022-05-01,11:27:00,118,1,0,7.5
1000199,1132,2022-05-01,11:27:00,133,3,5,41.32
1000199,1132,2022-05-01,11:27:00,112,1,0,11.99
1000199,1132,2022-05-01,11:27:00,137,2,0,9.0
1000200,1183,2022-05-01,11:28:00,104,3,0,37.5
